,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1416,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Yoko Sizzlers,19.077763352263347,72.83774351577445,Steakhouse
1417,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Yoko's,19.081522538146924,72.83791135600346,Steakhouse
1418,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Santacruz Railway Station,19.08110611964535,72.8421232792363,Train Station
1419,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,McDonald's,19.084733326718023,72.8380786803709,Fast Food Restaurant
1420,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Gopal Krishna,19.080892289035827,72.84242434751901,Indian Restaurant
1421,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Fatkong Restaurant,19.078743827873012,72.83780638425938,Chinese Restaurant
1422,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Coffee By Di Bella,19.07860816916096,72.83777782612522,Coffee Shop
1423,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Santacruz Station,19.08238421572046,72.84169632047453,Platform
1424,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Santacruz (E)bus depot,19.081339765839104,72.84252003438564,Bus Station
1425,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Santacruz market,19.08192580720032,72.84005771503011,Market
1426,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Sawant Vada Pav,19.081383,72.8401,Snack Place
1427,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Hasnabad Market,19.080685933992427,72.84031735395216,Furniture / Home Store
1428,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Aishwarya Design Studio,19.08046232214428,72.84057100092934,Clothing Store
1429,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Bhagwan Collections,19.08082267387569,72.83914609173324,Clothing Store
1430,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,The Yoga Institution,19.0846296467464,72.84189826052278,Yoga Studio
1431,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Manyavar,19.080772676208266,72.83799790310442,Men's Store
1432,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,The Yoga Institute,19.08518604651667,72.84316800623849,Yoga Studio
1433,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Dynasty,19.07835975532427,72.83765560576717,Chinese Restaurant
1434,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Galaxy Hotel,19.084517359763854,72.84487541435486,Hotel
1435,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Santacruz Bus Depot,19.08099060020195,72.84634089917427,Bus Station
1436,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Gulshan Resturant,19.077187915549487,72.84344453876608,Middle Eastern Restaurant
1437,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,55 East,19.08438870360929,72.84626589426018,Asian Restaurant
1438,Santacruz (East),400055,19.0815223,72.84175649999997,Mumbai,Sigree,19.08568025122945,72.84517543558809,Indian Restaurant
1439,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Society Stores,19.084338092804888,72.83629790876921,Convenience Store
1440,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Joss,19.08557369273733,72.83469121072112,Japanese Restaurant
1441,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Gokul Icecreams,19.081607436400976,72.83551217986849,Ice Cream Shop
1442,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Being Human Store,19.079782308329747,72.8344025008151,Clothing Store
1443,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Atrang Fashions,19.082495443817308,72.83800669990914,Jewelry Store
1444,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Wai Yu Mun Ching,19.084403012967847,72.8296315412298,Thai Restaurant
1445,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Seasons,19.080886712099726,72.83830996979094,Women's Store
1446,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Jack & Jones,19.08036792508514,72.83443003448495,Men's Store
1447,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,McDonald's,19.084733326718023,72.8380786803709,Fast Food Restaurant
1448,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Veromoda,19.080433470662683,72.83445798844426,Boutique
1449,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Yoko's,19.081522538146924,72.83791135600346,Steakhouse
1450,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Cafe Coffee Day,19.08877286817361,72.83817676701563,Café
1451,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Cafe Coffee Day,19.084462,72.829646,Coffee Shop
1452,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,juhu garden,19.08473510687385,72.83435135860991,Other Great Outdoors
1453,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,HDFC Bank,19.081523,72.834672,Bank
1454,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Reliance Mart,19.088626035231187,72.83764776933168,Shopping Mall
1455,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Golds Gym,19.088167274924718,72.83829216301764,Gym
1456,Santacruz (West),400054,19.084877,72.83497270000002,Mumbai,Manyavar,19.080772676208266,72.83799790310442,Men's Store
1457,Santacruz P&T Colony,400029,19.0923132,72.8446354,Mumbai,Talwalkars Gym Santacruz,19.091515199238632,72.84588509972409,Gym
1458,Santacruz P&T Colony,400029,19.0923132,72.8446354,Mumbai,Grand Café,19.09042087061795,72.84383687645867,Wine Bar
1459,Santacruz P&T Colony,400029,19.0923132,72.8446354,Mumbai,Shamia Restaurant,19.089758397684587,72.84008656381289,Indian Restaurant
1460,Santacruz P&T Colony,400029,19.0923132,72.8446354,Mumbai,Samsung Plaza,19.09439813618588,72.83961921311081,Electronics Store
1461,Sewri,400015,18.9987796,72.8544218,Mumbai,Sewri Railway Station,18.99936117439511,72.85459706776874,Train Station
1462,Sewri,400015,18.9987796,72.8544218,Mumbai,Sweri Jeti,18.99772805667861,72.85441244652236,Harbor / Marina
1463,Sewri,400015,18.9987796,72.8544218,Mumbai,Probhodhankar Thackrey Udan Bus Depot,18.99790969568709,72.85231236995959,Bus Station
1464,Sewri,400015,18.9987796,72.8544218,Mumbai,sewri market,18.99878653316085,72.85025843135304,Flea Market
1465,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Courtyard Mumbai International Airport,19.1141672,72.8641313,Hotel
1466,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Sai Palace Hotel,19.115372776619047,72.8605712200513,Hotel
1467,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Faaso's,19.113938442040997,72.86232968704125,Fast Food Restaurant
1468,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Pizza Hut,19.112927868699387,72.86443418302402,Pizza Place
1469,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Cafe Coffee Day,19.112272267401284,72.86110550627025,Café
1470,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,MoMo Cafe,19.113681763373872,72.86411674564665,Restaurant
1471,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,NH1 Kitchen and Bar,19.1113345026096,72.85863942166637,Cocktail Bar
1472,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Domino's Pizza,19.112000000000002,72.867,Pizza Place
1473,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Hotel Tunga International,19.117857580329467,72.86515943512828,Hotel
1474,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Somethings Fishy Level 1,19.117869067878974,72.86513899619113,Seafood Restaurant
1475,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Buckets And Tuckets,19.11437575365544,72.8616298787184,Fast Food Restaurant
1476,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Shree,19.112256197260013,72.8611131409699,Restaurant
1477,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Ganesh Palace Restaurant,19.11931325663092,72.86359770759731,Indian Restaurant
1478,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,The Mirador Mumbai,19.11146199640433,72.86066732390752,Asian Restaurant
1479,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Big Cinemas,19.11266163946256,72.85912024440914,Multiplex
1480,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Ark,19.113668191524845,72.86433726179837,Lounge
1481,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Zesto,19.11297441795795,72.8644164077313,Café
1482,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Sangam BIG Cinemas,19.112427116974573,72.86491627091544,Multiplex
1483,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Grapevine Gourmet Cuisine,19.111839535379122,72.86074876785278,Vegetarian / Vegan Restaurant
1484,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Bon Bon Supermarket JB Nagar,19.11090498100229,72.86681757577537,Department Store
1485,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Burgs,19.112473368052136,72.8662509993865,Burger Joint
1486,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Subway Andheri East,19.112482017383144,72.86625954623426,Fast Food Restaurant
1487,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Hare Rama Hare Krishna,19.115644148110952,72.85701795713408,Indian Restaurant
1488,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Choice Centre,19.112057306077386,72.86679906652266,Gift Shop
1489,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Maharaja,19.110202690485515,72.85884683551654,Bar
1490,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Krishna Dining Bar,19.11909837762999,72.86353083726476,Indian Restaurant
1491,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Jb nagar metro station,19.112063023747755,72.86728367221944,Light Rail Station
1492,Shivaji Nagar (Kurla),400043,19.1141005,72.86228990000002,Mumbai,Jyoti Restaurant,19.11136630423784,72.86697790921424,Restaurant
1493,Sion,400022,19.0465213,72.8632834,Mumbai,Guru Kripa,19.042954612559253,72.86179617563526,Indian Restaurant
1494,Sion,400022,19.0465213,72.8632834,Mumbai,Guru Kripa (A1 Samosa),19.04298826438853,72.86178476068031,Snack Place
1495,Sion,400022,19.0465213,72.8632834,Mumbai,BM Juice Centre,19.044326318171915,72.8648433265277,Juice Bar
1496,Sion,400022,19.0465213,72.8632834,Mumbai,Sion lunch home,19.045531221133896,72.86426640903933,Indian Restaurant
1497,Sion,400022,19.0465213,72.8632834,Mumbai,Peninsula Next,19.041875480784487,72.86468871275761,Indian Restaurant
1498,Sion,400022,19.0465213,72.8632834,Mumbai,"YFC Live Fit, Sion",19.041831179166696,72.86319487735045,Gym / Fitness Center
1499,Sion,400022,19.0465213,72.8632834,Mumbai,Aparna Lunch Home,19.045211681553926,72.86506731662769,Seafood Restaurant
1500,Sion,400022,19.0465213,72.8632834,Mumbai,Gelato Italiano,19.0446275256758,72.86411064110362,Dessert Shop
1501,Sion,400022,19.0465213,72.8632834,Mumbai,Modern Lunch Home,19.04541906032863,72.86402602636002,Seafood Restaurant
1502,Sion,400022,19.0465213,72.8632834,Mumbai,Cafe Vrindavan,19.045404059977525,72.86365216009519,Indian Restaurant
1503,Sion,400022,19.0465213,72.8632834,Mumbai,Subway,19.042902535948087,72.86318756969644,Sandwich Place
1504,Sion,400022,19.0465213,72.8632834,Mumbai,Peninsula,19.04188050879237,72.86297410893258,Indian Restaurant
1505,Sion,400022,19.0465213,72.8632834,Mumbai,"Crossword, Sion",19.044143764189478,72.86431833168525,Bookstore
1506,Sion,400022,19.0465213,72.8632834,Mumbai,New Madras Lunch Home,19.04532547021178,72.86427794741944,Food Court
1507,Sion,400022,19.0465213,72.8632834,Mumbai,Modern Restaurant,19.04600945295671,72.86456640631313,Seafood Restaurant
1508,Sion,400022,19.0465213,72.8632834,Mumbai,Plaza Theatre,19.046937372391753,72.8631529544502,Movie Theater
1509,Sion,400022,19.0465213,72.8632834,Mumbai,Amrut veg restaurant,19.044757248624567,72.86455486796397,Vegetarian / Vegan Restaurant
1510,Sion,400022,19.0465213,72.8632834,Mumbai,Steve Madden,19.047028102037405,72.8609848022461,Boutique
1511,Sion,400022,19.0465213,72.8632834,Mumbai,Indira market / Sion Bus Depot,19.04402315168485,72.86340103027212,Bus Station
1512,Sion,400022,19.0465213,72.8632834,Mumbai,That Studio,19.043843133589988,72.8634702606887,Music Venue
1513,Sion,400022,19.0465213,72.8632834,Mumbai,"Central Peninsula, Sion",19.042685675523394,72.8642250300868,Vegetarian / Vegan Restaurant
1514,Sion,400022,19.0465213,72.8632834,Mumbai,Arts in Motion,19.04402781045676,72.86549524161539,Dance Studio
1515,Sion,400022,19.0465213,72.8632834,Mumbai,Your Fitness,19.04343211262675,72.86215323099054,Gym / Fitness Center
1516,Sion,400022,19.0465213,72.8632834,Mumbai,cafe istaa,19.04335969256443,72.86231064860046,Café
1517,Sion,400022,19.0465213,72.8632834,Mumbai,Hanuman Veg Restaurant,19.04205112897729,72.86403541978305,Vegetarian / Vegan Restaurant
1518,Sion,400022,19.0465213,72.8632834,Mumbai,Cafe Coffee Day,19.04342438552773,72.86233664572978,Coffee Shop
1519,Sion,400022,19.0465213,72.8632834,Mumbai,Ratnadeep Digital Centre,19.041905062863812,72.86326833858504,Arts & Crafts Store
1520,Tagore Nagar,400083,19.1176276,72.93220059999999,Mumbai,Moksha,19.120012364966584,72.92719419244845,Indian Restaurant
1521,Tagore Nagar,400083,19.1176276,72.93220059999999,Mumbai,New Punjabi Tadka,19.119232661362005,72.93617428768391,Indian Restaurant
1522,Tagore Nagar,400083,19.1176276,72.93220059999999,Mumbai,Mohini Vilas,19.115937181649386,72.92801896803878,Vegetarian / Vegan Restaurant
1523,Tagore Nagar,400083,19.1176276,72.93220059999999,Mumbai,Coffee day xpress,19.120014030338467,72.92726340450639,Café
1524,Tank Road,400033,19.02816595,72.86832536911001,Mumbai,Domino's Pizza,19.03,72.867,Pizza Place
1525,Tank Road,400033,19.02816595,72.86832536911001,Mumbai,Olympia Coffee House,19.029502762891664,72.86287307739258,Indian Restaurant
1526,Telecom Factory Deonar,400088,19.046900450000006,72.91846239254782,Mumbai,Vijay Punjab,19.045435038184205,72.91563656751569,Food
1527,Telecom Factory Deonar,400088,19.046900450000006,72.91846239254782,Mumbai,Cafe XO,19.047220594400013,72.91454224843916,Pub
1528,Telecom Factory Deonar,400088,19.046900450000006,72.91846239254782,Mumbai,China Bistro,19.04567276270593,72.91471125944273,Chinese Restaurant
1529,Telecom Factory Deonar,400088,19.046900450000006,72.91846239254782,Mumbai,India Bistro,19.04598552178989,72.9148298202277,Mughlai Restaurant
1530,Telecom Factory Deonar,400088,19.046900450000006,72.91846239254782,Mumbai,"Xs, Oasis",19.045703255672237,72.91479241580174,Indian Restaurant
1531,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,IVY Restaurant & Banquets,19.069663288262202,72.900534957865,Restaurant
1532,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,L5 Restaurant & Lounge,19.069080229212464,72.90041710858753,Lounge
1533,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,GD's Chinese Corner,19.071278419010948,72.8971532248964,Chinese Restaurant
1534,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Tilak Nagar Ground,19.069090644664787,72.89643899166956,Playground
1535,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Little Italy,19.069009732519678,72.90052139042739,Italian Restaurant
1536,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,McDonald's,19.0690342930627,72.90051003325276,Fast Food Restaurant
1537,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Sankalp,19.069034920420858,72.90051145611453,Indian Restaurant
1538,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Sam's Pizza,19.069036846790762,72.90054816355719,Pizza Place
1539,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,R S Mani Supermarket,19.070600842517177,72.8983483284978,Convenience Store
1540,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,"Café Coffee Day, Tilak Nagar",19.068491833949594,72.89889632267005,Café
1541,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Dynamic Gym N Fitness Centre,19.070238521095185,72.8963946298273,Gym / Fitness Center
1542,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,"Shoppers Stop, Chembur",19.069359421633006,72.90063835899626,Shopping Mall
1543,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Rajdhani,19.068626490261465,72.90006928540133,Indian Restaurant
1544,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Fusion Wine N Dine,19.070947099624625,72.90154975044881,Restaurant
1545,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Embassy,19.06409942191512,72.89898861630235,Gift Shop
1546,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
1547,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Town House Cafe,18.93854995852304,72.83346355505407,Bar
1548,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
1549,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.93770120763569,72.8335661466234,Café
1550,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432037,72.83525722997862,Train Station
1551,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
1552,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
1553,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035773,72.83405011234706,Indian Restaurant
1554,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
1555,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277106,72.83745296372305,Irani Cafe
1556,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
1557,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
1558,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
1559,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.936489452301352,72.83748977150547,Seafood Restaurant
1560,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,The Clearing House,18.935328221472208,72.8382632440215,Lounge
1561,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778443,72.83097627498172,Athletics & Sports
1562,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806893,72.83348094090624,Hotel
1563,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333345,Sandwich Place
1564,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Barista,18.938509712260338,72.83360746357721,Coffee Shop
1565,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
1566,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
1567,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Press Club Mumbai,18.94072099666554,72.8324689240542,Bar
